zone_code,zone_area_m2,zone_area_km2,road_count,road_length_m,road_density_m_per_km2,primary_road_count,secondary_road_count,tertiary_road_count,residential_road_count,service_road_count,unknown_road_count,avg_base_speed_kph,avg_base_travel_time_sec,intersection_proxy_count
NSR-GRID-279,250000.0000006985,0.2500000000006985,16,1851.6725360454404,7406.690144161067,0,0,0,0,0,16,23.5,17.728779600435068,10
NSR-GRID-280,250000.00000093132,0.2500000000009313,17,3321.3978056169644,13285.591222418365,0,0,0,0,0,17,33.26890756302521,17.76020311446119,11
NSR-GRID-281,250000.0000006985,0.2500000000006985,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-282,250000.0000006985,0.2500000000006985,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-283,250000.00000046566,0.2500000000004657,5,923.3366414679647,3693.346565864979,0,0,0,0,0,5,49.73858784893268,9.436265812567564,5
NSR-GRID-284,250000.0000006985,0.2500000000006985,10,1700.3209006636976,6801.283602635787,0,0,0,0,0,10,23.5,26.047469116550257,5
NSR-GRID-285,43727.11798286552,0.04372711798286552,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-286,226187.54891098218,0.22618754891098217,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-287,249999.99999976717,0.24999999999976716,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-288,249999.99999976717,0.24999999999976716,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-289,250000.0,0.25,7,2739.0221392424683,10956.088556969873,0,0,0,0,0,7,66.7270701384002,21.53601854801928,8
NSR-GRID-290,249999.99999976717,0.24999999999976716,28,3884.194940094522,15536.779760392557,0,0,0,0,0,28,39.316326530612244,16.631430670877375,25
NSR-GRID-291,249999.99999976717,0.24999999999976716,31,3173.182533703912,12692.73013482747,0,0,0,0,0,31,23.5,15.680792204988448,17
NSR-GRID-292,249999.99999953434,0.24999999999953434,35,4557.20851299635,18228.834052019352,0,0,0,0,0,35,23.5,19.94644455536396,24
NSR-GRID-293,249999.99999976717,0.24999999999976716,20,2243.9381173545985,8975.752469426754,0,0,0,0,0,20,23.5,17.18761111165224,11
NSR-GRID-294,249999.99999976717,0.24999999999976716,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-295,250000.0,0.25,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-296,249999.99999976717,0.24999999999976716,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-297,249999.99999976717,0.24999999999976716,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-298,249999.99999953434,0.24999999999953434,5,342.86884762460124,1371.4753905009595,0,0,0,0,0,5,61.417898193760266,4.019440221006995,5
NSR-GRID-299,249999.99999976717,0.24999999999976716,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-300,245228.0807691621,0.2452280807691621,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-301,686.995674059287,0.000686995674059287,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-302,230453.0157796013,0.23045301577960128,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-303,196135.49251730772,0.19613549251730772,1,1212.0095818866648,6179.450574350854,0,0,0,0,0,1,90.0,48.480383275466586,2
NSR-GRID-304,250000.0,0.25,3,835.1390314089389,3340.5561256357555,0,0,0,0,0,3,60.945265462506846,16.454230413279532,4
NSR-GRID-305,250000.0,0.25,2,1696.4840016892983,6785.936006757193,0,0,0,0,0,2,80.0,38.17089003800921,4
NSR-GRID-306,250000.00000023283,0.2500000000002328,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-307,250000.0,0.25,4,566.0848340765657,2264.339336306263,0,0,0,0,0,4,74.4973316912972,6.575346496926355,5
NSR-GRID-308,250000.0,0.25,1,557.647917900927,2230.591671603708,0,0,0,0,0,1,23.5,85.4269150826952,2
NSR-GRID-309,249999.99999976717,0.24999999999976716,7,669.0974429791559,2676.3897719191164,0,0,0,0,0,7,23.5,14.64286197401192,6
NSR-GRID-310,250000.0,0.25,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-311,250000.0,0.25,1,1344.7008312412424,5378.80332496497,0,0,0,0,0,1,78.85714285714286,61.38851620883933,2
NSR-GRID-312,250000.00000023283,0.2500000000002328,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-313,250000.0,0.25,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-314,250000.0,0.25,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-315,249999.99999976717,0.24999999999976716,2,1629.8335631721136,6519.334252694526,0,0,0,0,0,2,61.417898193760266,47.76621310704268,2
NSR-GRID-316,250000.0,0.25,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-317,172663.67750056554,0.17266367750056555,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-318,161205.47515631816,0.16120547515631817,2,30.10681201073387,186.76048057015316,0,0,0,0,0,2,23.5,2.3060536859285516,2
NSR-GRID-319,250000.0,0.25,11,2351.3224716360623,9405.28988654425,0,0,0,0,0,11,69.63151216599493,11.8607459948951,12
NSR-GRID-320,250000.0,0.25,4,543.1929772269984,2172.7719089079937,0,0,0,0,0,4,74.7830459770115,6.4356379491024205,6
NSR-GRID-321,250000.00000023283,0.2500000000002328,3,748.0486817804044,2992.194727118831,0,0,0,0,0,3,73.42501368363438,12.9868960052775,4
NSR-GRID-322,250000.0,0.25,5,2959.933026376495,11839.73210550598,0,0,0,0,0,5,75.8264367816092,26.92478821344752,7
NSR-GRID-323,250000.0,0.25,2,1072.539380627592,4290.157522510368,0,0,0,0,0,2,80.0,24.13213606412082,4
NSR-GRID-324,249999.99999976717,0.24999999999976716,3,811.9068611346294,3247.627444541542,0,0,0,0,0,3,73.80596606458676,14.05843388263051,3
NSR-GRID-325,250000.0,0.25,15,4165.212089751021,16660.848359004085,0,0,0,0,0,15,73.50120415982487,14.377143208546055,15
NSR-GRID-326,250000.0,0.25,2,896.6121518747385,3586.448607498954,0,0,0,0,0,2,70.70894909688013,24.01414626600088,3
NSR-GRID-327,250000.00000023283,0.2500000000002328,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-328,250000.0,0.25,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-329,250000.0,0.25,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-330,249999.99999976717,0.24999999999976716,11,823.256282558072,3293.025130235355,0,0,0,0,0,11,54.523734885803854,4.54507717101201,9
NSR-GRID-331,250000.0,0.25,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-332,107470.59357670801,0.107470593576708,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-333,122582.80277809386,0.12258280277809386,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-334,250000.0,0.25,10,3829.8403218210033,15319.361287284013,0,0,0,0,0,10,70.70894909688013,20.61229864237376,11
NSR-GRID-335,250000.0,0.25,7,2258.2221429295164,9032.888571718066,0,0,0,0,0,7,74.69082805536007,16.415786149632456,10
NSR-GRID-336,250000.00000023283,0.2500000000002328,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-337,250000.0,0.25,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-338,250000.0,0.25,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-339,249999.99999976717,0.24999999999976716,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-340,250000.0,0.25,6,3175.113004235514,12700.452016942056,0,0,0,0,0,6,67.23097974822113,29.182049146802537,8
NSR-GRID-341,250000.0,0.25,1,605.4449536212674,2421.7798144850694,0,0,0,0,0,1,80.0,27.24502291295703,2
NSR-GRID-342,250000.00000023283,0.2500000000002328,13,2450.7316666484226,9802.92666658456,0,0,0,0,0,13,64.27668308702792,9.617045107513864,12
NSR-GRID-343,250000.0,0.25,1,711.7368561299455,2846.947424519782,0,0,0,0,0,1,80.0,32.028158525847545,2
NSR-GRID-344,250000.0,0.25,4,1646.2433313277843,6584.973325311137,0,0,0,0,0,4,66.0634236453202,20.813781321863804,5
NSR-GRID-345,249999.99999976717,0.24999999999976716,9,1091.610165507763,4366.440662035118,0,0,0,0,0,9,44.56549899653348,7.442271945107355,8
NSR-GRID-346,250000.0,0.25,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-347,20634.72995968396,0.020634729959683958,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-348,90248.32836157619,0.09024832836157619,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-349,243699.7897818291,0.2436997897818291,10,2680.210214922874,10997.999700050284,0,0,0,0,0,10,64.9057471264368,15.023119098636906,12
NSR-GRID-350,249999.99999976717,0.24999999999976716,21,3758.4929778338546,15033.971911349421,0,0,0,0,0,21,70.04883102666355,9.736356495870572,20
NSR-GRID-351,250000.0,0.25,1,1132.968991802006,4531.875967208024,0,0,0,0,0,1,78.85714285714286,51.722497451830705,2
NSR-GRID-352,249999.99999976717,0.24999999999976716,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-353,249999.99999976717,0.24999999999976716,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-354,249999.99999953434,0.24999999999953434,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-355,249999.99999976717,0.24999999999976716,5,796.4720301580584,3185.8881206352007,0,0,0,0,0,5,68.3935960591133,8.587857572667975,5
NSR-GRID-356,249999.99999976717,0.24999999999976716,2,1427.8517424751537,5711.406969905935,0,0,0,0,0,2,61.417898193760266,41.846647508956735,4
NSR-GRID-357,250000.0,0.25,15,880.3911439869543,3521.564575947817,0,0,0,0,0,15,61.417898193760266,3.440265472619761,11
NSR-GRID-358,249999.99999976717,0.24999999999976716,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-359,249999.99999976717,0.24999999999976716,3,188.01165266382907,752.0466106560167,0,0,0,0,0,3,67.61193212917351,2.9891782118519976,3
NSR-GRID-360,249999.99999953434,0.24999999999953434,18,4950.811422994092,19803.245692013254,0,0,0,0,0,18,64.51491516146689,15.701333312920902,18
NSR-GRID-361,249999.99999976717,0.24999999999976716,3,1475.9905330882425,5903.962132358469,0,0,0,0,0,3,77.13929939792008,25.232962887765254,5
NSR-GRID-362,66887.15122068682,0.06688715122068682,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-363,181823.5731418102,0.1818235731418102,9,2354.918056480621,12951.665264239104,0,0,0,0,0,9,61.417898193760266,15.337014946694271,11
NSR-GRID-364,250000.0,0.25,7,753.9812955624272,3015.925182249709,0,0,0,0,0,7,69.38165611072016,5.307820500051863,7
NSR-GRID-365,250000.00000023283,0.2500000000002328,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-366,250000.0,0.25,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-367,250000.0,0.25,1,141.26883638460848,565.0753455384339,0,0,0,0,0,1,61.417898193760266,8.280449607379404,2
NSR-GRID-368,249999.99999976717,0.24999999999976716,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-369,250000.0,0.25,1,998.6699728614043,3994.679891445617,0,0,0,0,0,1,78.85714285714286,45.59145528280323,2
NSR-GRID-370,250000.0,0.25,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-371,250000.00000023283,0.2500000000002328,1,133.2924079303486,533.1696317208979,0,0,0,0,0,1,61.417898193760266,7.812912565575312,2
NSR-GRID-372,250000.0,0.25,7,2889.388583117364,11557.554332469455,0,0,0,0,0,7,61.417898193760266,24.19443378914696,8
NSR-GRID-373,250000.0,0.25,10,567.0155858929727,2268.062343571891,0,0,0,0,0,10,66.64967159277504,3.1959068713565535,8
NSR-GRID-374,249999.99999976717,0.24999999999976716,5,536.1530721522763,2144.6122886111025,0,0,0,0,0,5,78.85714285714286,4.8953106587816535,6
NSR-GRID-375,250000.0,0.25,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-376,18380.532457322777,0.01838053245732278,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-377,22145.339540245743,0.022145339540245744,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-378,93458.23219590948,0.09345823219590949,1,132.60939149455942,1418.9161123503843,0,0,0,0,0,1,61.417898193760266,7.772877669540873,2
NSR-GRID-379,28667.36694694496,0.02866736694694496,1,361.4465841592571,12608.293772783201,0,0,0,0,0,1,90.0,14.457863366370285,2
NSR-GRID-380,184181.18524770753,0.18418118524770752,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-381,220625.70493310166,0.22062570493310166,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-382,231654.22470562375,0.23165422470562375,1,2.02713876205448,8.750709228940162,0,0,0,0,0,1,78.85714285714286,0.09254329131118277,2
NSR-GRID-383,228067.6854582592,0.2280676854582592,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-384,249788.817346345,0.249788817346345,1,167.9047917874164,672.1869840738618,0,0,0,0,0,1,90.0,6.716191671496656,2
NSR-GRID-385,250000.00000046566,0.2500000000004657,1,384.78249849173665,1539.1299939640796,0,0,0,0,0,1,61.417898193760266,22.553962856237604,2
NSR-GRID-386,250000.0000006985,0.2500000000006985,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-387,250000.00000046566,0.2500000000004657,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-388,250000.00000046566,0.2500000000004657,5,1168.9897785248932,4675.959114090862,0,0,0,0,0,5,68.3935960591133,12.346761417780215,6
NSR-GRID-389,250000.00000023283,0.2500000000002328,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-390,16709.39533818946,0.01670939533818946,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-391,72286.65684200812,0.07228665684200812,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-392,175985.82833380724,0.17598582833380724,3,1091.8598637623586,6204.248797189143,0,0,0,0,0,3,80.47263273125343,16.841349560379623,4
NSR-GRID-393,249999.9999993015,0.2499999999993015,1,355.0760678295204,1420.30427132205,0,0,0,0,0,1,61.417898193760266,20.812725309381218,2
NSR-GRID-394,249999.99999953434,0.24999999999953434,1,1305.2717609345545,5221.087043747943,0,0,0,0,0,1,78.85714285714286,59.58849343396879,2
NSR-GRID-395,249999.9999993015,0.2499999999993015,1,1302.9293185801325,5211.717274335092,0,0,0,0,0,1,78.85714285714286,59.48155584822344,2
NSR-GRID-396,249999.9999993015,0.2499999999993015,11,2898.2013000565285,11592.805200258505,0,0,0,0,0,11,67.75944170771757,13.283284712196672,12
NSR-GRID-397,249999.99999906868,0.2499999999990687,6,2664.0556497814086,10656.222599165332,0,0,0,0,0,6,57.49822112753147,49.338472850593384,7
NSR-GRID-398,114667.82389441034,0.11466782389441034,2,158.6034159988655,1383.1553666258847,0,0,0,0,0,2,78.85714285714286,3.620295365191495,3
NSR-GRID-399,30943.106496765715,0.030943106496765713,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-400,238599.63776716334,0.23859963776716334,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-401,250000.00000046566,0.2500000000004657,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-402,250000.0000006985,0.2500000000006985,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-403,250000.00000046566,0.2500000000004657,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-404,250000.00000046566,0.2500000000004657,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-405,128726.92739254094,0.12872692739254094,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-406,58785.69014827303,0.058785690148273034,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-407,203592.5118599565,0.2035925118599565,1,1385.6295521507482,6805.896442320382,0,0,0,0,0,1,90.0,55.42518208602993,2
NSR-GRID-408,249999.99999976717,0.24999999999976716,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-409,250000.0,0.25,2,3735.4490220028,14941.7960880112,0,0,0,0,0,2,78.85714285714286,85.26568419789001,4
NSR-GRID-410,249999.99999976717,0.24999999999976716,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-411,142261.0065376625,0.1422610065376625,1,212.1271071782195,1491.1120927719605,0,0,0,0,0,1,78.85714285714286,9.684063588570888,2
NSR-GRID-412,510.08798176941735,0.0005100879817694174,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-413,63105.70294122791,0.06310570294122791,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-414,169960.8067364859,0.1699608067364859,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-415,104938.1882495476,0.1049381882495476,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-416,234618.9323401306,0.2346189323401306,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
