zone_code,event_count,mean_predicted_score,max_predicted_score,min_predicted_score,high_risk_event_count,medium_risk_event_count,low_risk_event_count,high_risk_event_ratio,mean_absolute_error,mean_rain_24h_mm,max_rain_24h_mm,mean_gpm_precipitation_sum,mean_built_surface_mean,mean_population_sum,dominant_risk_class
NSR-GRID-193,30,0.5782677079004473,0.9189612700838616,0.4569257535704054,7,23,0,0.23333333333333334,0.004050319992499724,10.506666666666668,44.9,0.0,4220.432432432431,0.0,medium
NSR-GRID-194,30,0.3604920230786506,0.6982070630702447,0.2419645241694465,2,12,16,0.06666666666666667,0.006014129282203412,10.506666666666668,44.9,0.0,1225.2502937720335,0.0,medium
NSR-GRID-195,30,0.5128674095258815,0.8557979120064658,0.3897933171816536,5,25,0,0.16666666666666666,0.004178200042908237,10.506666666666668,44.9,0.0,3766.540122633964,0.0,medium
NSR-GRID-196,30,0.34969630469560525,0.6854200555205484,0.2313402115335507,2,12,16,0.06666666666666667,0.006314706297462333,10.506666666666668,44.9,0.0,1113.1532767254525,0.0,medium
NSR-GRID-197,30,0.50061922197919,0.8450149089650759,0.3756797554041677,5,25,0,0.16666666666666666,0.0055606287278913685,10.506666666666668,44.9,0.0,3647.679864492907,0.0,medium
NSR-GRID-198,30,0.4477582211546826,0.7906305449826511,0.3251694379764092,4,16,10,0.13333333333333333,0.004123875127019614,10.506666666666668,44.9,0.0,2681.0175810209716,0.0,medium
NSR-GRID-199,30,0.5143146956312739,0.8525310799951921,0.3926411807687861,5,25,0,0.16666666666666666,0.004935890352540952,10.506666666666668,44.9,0.0,4432.0946632782725,0.0,medium
NSR-GRID-200,30,0.532994552802701,0.8738983643308188,0.4109425502485452,5,25,0,0.16666666666666666,0.004259098843063682,10.506666666666668,44.9,0.0,4521.630029648455,0.0,medium
NSR-GRID-201,30,0.5105456303151386,0.8535693394265744,0.387490228677871,5,25,0,0.16666666666666666,0.0047276575917085395,10.506666666666668,44.9,0.0,4196.120338983052,0.0,medium
NSR-GRID-202,30,0.5166015750276876,0.8602668934671915,0.3930070844123332,5,25,0,0.16666666666666666,0.004806769443386631,10.506666666666668,44.9,0.0,4047.3135718822773,0.0,medium
NSR-GRID-203,30,0.5274384478017933,0.8679802819567647,0.4059168838065224,5,25,0,0.16666666666666666,0.004259067822749847,10.506666666666668,44.9,0.0,3544.4866581956785,0.0,medium
NSR-GRID-204,30,0.5594515291511187,0.90164385676851,0.4371846225193692,6,24,0,0.2,0.0039294568305790365,10.506666666666668,44.9,0.0,4027.36713952996,0.0,medium
NSR-GRID-205,30,0.48802003709453406,0.8297899840801942,0.3649096472495277,5,25,0,0.16666666666666666,0.004613622556870222,10.506666666666668,44.9,0.0,3649.0942197755667,0.0,medium
NSR-GRID-206,30,0.5402577162219094,0.8809992170742779,0.4186666170199301,5,25,0,0.16666666666666666,0.004112623392852844,10.506666666666668,44.9,0.0,4247.872326910862,0.0,medium
NSR-GRID-207,30,0.5219204482851638,0.8639618983310521,0.3979136631255643,5,25,0,0.16666666666666666,0.005076795448605356,10.506666666666668,44.9,0.0,4313.145096377889,0.0,medium
NSR-GRID-208,30,0.5651787499658325,0.9059067573949507,0.4442793609398807,6,24,0,0.2,0.004071170000868541,10.506666666666668,44.9,0.0,4548.57136806438,0.0,medium
NSR-GRID-209,30,0.5457933287837409,0.8874938483776246,0.4237148601153466,5,25,0,0.16666666666666666,0.00389958631338542,10.506666666666668,44.9,0.0,4473.901292099134,0.0,medium
NSR-GRID-210,30,0.5584824261616091,0.8987816824950886,0.4374136701357403,5,25,0,0.16666666666666666,0.003968453438934797,10.506666666666668,44.9,0.0,4463.962100359943,0.0,medium
NSR-GRID-211,30,0.5476389337498038,0.8895554201851634,0.4253799894394494,5,25,0,0.16666666666666666,0.0038469036779480575,10.506666666666668,44.9,0.0,4414.526360364176,0.0,medium
NSR-GRID-212,30,0.4489852421866866,0.7900000323334343,0.3258236900075203,4,16,10,0.13333333333333333,0.004816813854309648,10.506666666666668,44.9,0.0,2734.9917407878033,0.0,medium
NSR-GRID-213,30,0.37438570281353617,0.7144552569551678,0.2528284349365209,3,11,16,0.1,0.004735660121541445,10.506666666666668,44.9,0.0,1969.9495858840476,0.0,medium
NSR-GRID-214,30,0.5501344751661612,0.8905959314314974,0.4290518166600814,5,25,0,0.16666666666666666,0.0042456054816270615,10.506666666666668,44.9,0.0,4533.669201520913,0.0,medium
NSR-GRID-215,30,0.5172806278691103,0.857694145036599,0.3960633455647884,5,25,0,0.16666666666666666,0.003821289850042664,10.506666666666668,44.9,0.0,3869.93980622552,0.0,medium
NSR-GRID-216,30,0.5186977343758165,0.8595350911923021,0.396769654233376,5,25,0,0.16666666666666666,0.003964193668196873,10.506666666666668,44.9,0.0,3659.750257572637,0.0,medium
NSR-GRID-217,30,0.5438479542839711,0.8841165174134283,0.422819373436857,5,25,0,0.16666666666666666,0.004027441725863882,10.506666666666668,44.9,0.0,4404.55711340206,0.0,medium
NSR-GRID-218,30,0.5440324956907642,0.8851584161876183,0.4230392039795574,5,25,0,0.16666666666666666,0.004157172693749115,10.506666666666668,44.9,0.0,4148.083487940632,0.0,medium
NSR-GRID-219,30,0.4932831025730693,0.8351603176757346,0.3702192174305896,5,25,0,0.16666666666666666,0.0044692581896440264,10.506666666666668,44.9,0.0,3859.3279736136883,0.0,medium
NSR-GRID-220,30,0.5211903078005444,0.8630822548757263,0.3988000184109109,5,25,0,0.16666666666666666,0.0040025692036229155,10.506666666666668,44.9,0.0,3705.0618556701043,0.0,medium
NSR-GRID-221,30,0.6179766191541269,0.9542468337985616,0.4971286732995102,7,23,0,0.23333333333333334,0.005348126919197286,10.506666666666668,44.9,0.0,4836.950319521746,0.0,medium
NSR-GRID-222,30,0.4982551408461207,0.8372085555958076,0.3765657924111757,5,25,0,0.16666666666666666,0.004448449868848473,10.506666666666668,44.9,0.0,3323.6125773195868,0.0,medium
NSR-GRID-223,30,0.5656397981537544,0.9057386597680952,0.4452072310073642,6,24,0,0.2,0.004441159848537408,10.506666666666668,44.9,0.0,4529.054410552347,0.0,medium
NSR-GRID-224,30,0.5591056869662425,0.9011797846043194,0.436979719240477,6,24,0,0.2,0.0037764344141089164,10.506666666666668,44.9,0.0,4547.7895713108,0.0,medium
NSR-GRID-225,30,0.503553745371338,0.8477029965084282,0.3803718674756322,5,25,0,0.16666666666666666,0.004932264399646728,10.506666666666668,44.9,0.0,3758.2862147125475,0.0,medium
NSR-GRID-226,30,0.4662499372972539,0.8068043018133941,0.3441150226331432,4,26,0,0.13333333333333333,0.004457017910272236,10.506666666666668,44.9,0.0,3429.8279060181376,0.0,medium
NSR-GRID-227,30,0.5594607623661644,0.9030556163637168,0.4360343741976703,6,24,0,0.2,0.004442846230435683,10.506666666666668,44.9,0.0,4597.042456718878,0.0,medium
NSR-GRID-228,30,0.5284535178433241,0.8752018387528403,0.4023864369277258,5,25,0,0.16666666666666666,0.006878493511672709,10.506666666666668,44.9,0.0,4735.43569661995,0.0,medium
NSR-GRID-229,30,0.5601800240406667,0.902916413004433,0.4374064948960412,6,24,0,0.2,0.004392226966305891,10.506666666666668,44.9,0.0,4655.803298969072,0.0,medium
NSR-GRID-230,30,0.5508717411287584,0.8941243300071883,0.4272087890739576,5,25,0,0.16666666666666666,0.004575629044772603,10.506666666666668,44.9,0.0,4232.114615543188,0.0,medium
NSR-GRID-231,30,0.24785518978109694,0.5946373015774561,0.12265616369869,0,7,23,0.0,0.007729778870639667,10.506666666666668,44.9,0.0,1133.6718386346006,0.0,low
NSR-GRID-232,30,0.5432988555919241,0.885493234245667,0.4204156606287545,5,25,0,0.16666666666666666,0.004242523584975862,10.506666666666668,44.9,0.0,3998.5713522180645,0.0,medium
NSR-GRID-233,30,0.5550659508167738,0.8945290885629459,0.4345097717795328,5,25,0,0.16666666666666666,0.0043085595430518465,10.506666666666668,44.9,0.0,4302.962492053401,0.0,medium
NSR-GRID-234,30,0.552980593701572,0.8938049965790096,0.431898067337734,5,25,0,0.16666666666666666,0.003906111361015894,10.506666666666668,44.9,0.0,4335.677897859717,0.0,medium
NSR-GRID-235,30,0.551561722230467,0.8928050585861297,0.4303955721285477,5,25,0,0.16666666666666666,0.003977671679227393,10.506666666666668,44.9,0.0,4145.411104047469,0.0,medium
NSR-GRID-236,30,0.47863149086217766,0.8191299404522068,0.3573994908311319,5,25,0,0.16666666666666666,0.003979487725129438,10.506666666666668,44.9,0.0,3067.915272188096,0.0,medium
NSR-GRID-237,30,0.279792565137499,0.6185861191863293,0.1601138014668962,0,7,23,0.0,0.005696578330574227,10.506666666666668,44.9,0.0,546.3784700148339,0.0,low
NSR-GRID-238,30,0.4066997276022336,0.7447137644104991,0.2854862105957235,3,17,10,0.1,0.004310003364093942,10.506666666666668,44.9,0.0,2054.3402542372883,0.0,medium
NSR-GRID-239,30,0.478721828916656,0.8164263937777989,0.3587178704210275,4,26,0,0.13333333333333333,0.0047747097498002196,10.506666666666668,44.9,0.0,2805.3021186440697,0.0,medium
NSR-GRID-240,30,0.4533288666833509,0.7900495137738434,0.3336647034778327,4,26,0,0.13333333333333333,0.005266985054318434,10.506666666666668,44.9,0.0,2457.4784912057653,0.0,medium
NSR-GRID-241,30,0.5154982591009383,0.8554080694362568,0.3941257998149612,5,25,0,0.16666666666666666,0.004254287855147048,10.506666666666668,44.9,0.0,3666.340186519713,0.0,medium
NSR-GRID-242,30,0.5384264795013934,0.8815399950353395,0.4139288057051211,5,25,0,0.16666666666666666,0.005242475419643897,10.506666666666668,44.9,0.0,4470.939830508475,0.0,medium
NSR-GRID-243,30,0.44302872833581397,0.7850410849289303,0.3202012908406015,4,16,10,0.13333333333333333,0.0046007345254534295,10.506666666666668,44.9,0.0,3087.484739296313,0.0,medium
NSR-GRID-244,30,0.21896705142116304,0.5616578214509605,0.0985498778351137,0,5,25,0.0,0.0043316988687319815,10.506666666666668,44.9,0.0,321.7565677966103,0.0,low
NSR-GRID-245,30,0.34384534657738114,0.683204692892698,0.2212367127494306,2,12,16,0.06666666666666667,0.004450108773080923,10.506666666666668,44.9,0.0,1980.5369781733432,0.0,medium
NSR-GRID-246,30,0.4615052883247685,0.8063783085080011,0.3354332696734305,5,25,0,0.16666666666666666,0.006585055888636807,10.506666666666668,44.9,0.0,3573.95764506565,0.0,medium
NSR-GRID-247,30,0.4239436006939403,0.7647109768278056,0.3011549328803343,3,17,10,0.1,0.004564362652001856,10.506666666666668,44.9,0.0,3036.7476160203464,0.0,medium
NSR-GRID-248,30,0.43998260245954907,0.7803736637874394,0.3173362024948056,4,16,10,0.13333333333333333,0.004446303141803288,10.506666666666668,44.9,0.0,3342.9268757948294,0.0,medium
NSR-GRID-249,30,0.5654674196631746,0.9040223911583236,0.4448764556167722,6,24,0,0.2,0.004452755264486693,10.506666666666668,44.9,0.0,3876.593818984548,0.0,medium
NSR-GRID-250,30,0.27585538098957196,0.6145029489849062,0.1571101689226462,0,7,23,0.0,0.005943080918169463,10.506666666666668,44.9,0.0,790.8671532846713,0.0,low
NSR-GRID-251,30,0.5403995371110925,0.8818205876116764,0.4193687658204583,5,25,0,0.16666666666666666,0.0040686030631705,10.506666666666668,44.9,0.0,4153.218146718148,0.0,medium
NSR-GRID-252,30,0.5574881774117956,0.8981410995975997,0.4357961020796922,5,25,0,0.16666666666666666,0.0038990538200855047,10.506666666666668,44.9,0.0,4444.553586150041,0.0,medium
NSR-GRID-253,30,0.49071222904187656,0.8315002559047961,0.3678623939018026,5,25,0,0.16666666666666666,0.004439752284241336,10.506666666666668,44.9,0.0,4192.612863327147,0.0,medium
NSR-GRID-254,30,0.5539718848145189,0.8932179533825338,0.4334685626419304,5,25,0,0.16666666666666666,0.004439180266626738,10.506666666666668,44.9,0.0,3923.7635051546395,0.0,medium
NSR-GRID-255,30,0.4742826811459518,0.8151406372032107,0.3518033436625547,4,26,0,0.13333333333333333,0.004091861750938789,10.506666666666668,44.9,0.0,2784.407957122242,0.0,medium
NSR-GRID-256,30,0.37915170649295166,0.7180224316320072,0.2586294737215948,3,11,16,0.1,0.004307981338658643,10.506666666666668,44.9,0.0,1649.8136466707886,0.0,medium
NSR-GRID-257,30,0.36432250467462474,0.7070067133452547,0.2434165927724067,2,12,16,0.06666666666666667,0.00444813234736779,10.506666666666668,44.9,0.0,1501.064702246033,0.0,medium
NSR-GRID-258,30,0.37159719687678033,0.7120553893174931,0.2516963617046772,2,12,16,0.06666666666666667,0.004688855679130572,10.506666666666668,44.9,0.0,1630.8674500103075,0.0,medium
NSR-GRID-259,30,0.4867360529743353,0.8250743340924843,0.3662781421406771,5,25,0,0.16666666666666666,0.004508521999805445,10.506666666666668,44.9,0.0,3382.262930146301,0.0,medium
NSR-GRID-260,30,0.512320486795072,0.8527138542199756,0.3900294133579777,5,25,0,0.16666666666666666,0.0042674208855654734,10.506666666666668,44.9,0.0,3899.1935683364263,0.0,medium
NSR-GRID-261,30,0.31925213776223776,0.6645572709141289,0.1934652742096521,2,5,23,0.06666666666666667,0.006954229773907055,10.506666666666668,44.9,0.0,2107.371546391753,0.0,low
NSR-GRID-262,30,0.2144160926432455,0.5553535738244134,0.0944941822757349,0,5,25,0.0,0.004984633512000193,10.506666666666668,44.9,0.0,253.1083865650114,0.0,low
NSR-GRID-263,30,0.271574041544099,0.6120835300803602,0.1509817802500278,0,7,23,0.0,0.005184392370513445,10.506666666666668,44.9,0.0,764.5948062654575,0.0,low
NSR-GRID-264,30,0.3283971080356493,0.669649992771247,0.2080462967821406,2,7,21,0.06666666666666667,0.004842350363210202,10.506666666666668,44.9,0.0,1510.5546391752582,0.0,low
NSR-GRID-265,30,0.497443886293168,0.8421676457866669,0.3727698284290364,5,25,0,0.16666666666666666,0.00555889916979442,10.506666666666668,44.9,0.0,3914.826086956519,0.0,medium
NSR-GRID-266,30,0.47366247614601725,0.8139802188215775,0.3511987600578004,5,25,0,0.16666666666666666,0.0048161288121331605,10.506666666666668,44.9,0.0,3457.7086338347417,0.0,medium
NSR-GRID-267,30,0.6264577244244278,0.962557209097465,0.5071543694923201,7,23,0,0.23333333333333334,0.005837462364365363,10.506666666666668,44.9,0.0,4653.21052631579,0.0,medium
NSR-GRID-268,30,0.3338394758630311,0.6725960376575141,0.2110803821234436,2,8,20,0.06666666666666667,0.005413862376076515,10.506666666666668,44.9,0.0,2006.5704225352113,0.0,medium
NSR-GRID-269,30,0.5877152396488297,0.9242241216451188,0.4672653310372789,7,23,0,0.23333333333333334,0.00554742228703478,10.506666666666668,44.9,0.0,4988.153259361998,0.0,medium
NSR-GRID-270,30,0.3704941349517161,0.7113830678931103,0.2470729675491418,3,11,16,0.1,0.004902695122139861,10.506666666666668,44.9,0.0,2241.3127528209507,0.0,medium
NSR-GRID-271,30,0.5424794462429718,0.8837744415490604,0.4211923246114508,5,25,0,0.16666666666666666,0.003876498658326214,10.506666666666668,44.9,0.0,4239.840533672174,0.0,medium
NSR-GRID-272,30,0.5427637131616582,0.8854723682238506,0.4201584725667737,5,25,0,0.16666666666666666,0.004121289368105596,10.506666666666668,44.9,0.0,4573.1858444585705,0.0,medium
NSR-GRID-273,30,0.4767715014463248,0.8180882401213393,0.3535446242110744,5,25,0,0.16666666666666666,0.004735485852721031,10.506666666666668,44.9,0.0,3517.1677610675697,0.0,medium
NSR-GRID-274,30,0.5456935368757448,0.8849723128570264,0.4247056297121224,5,25,0,0.16666666666666666,0.0045618848699234115,10.506666666666668,44.9,0.0,3894.695274422547,0.0,medium
NSR-GRID-275,30,0.43685963074906653,0.7775571326177937,0.3147137760452111,4,16,10,0.13333333333333333,0.0038083027237483724,10.506666666666668,44.9,0.0,2897.1852087306625,0.0,medium
NSR-GRID-276,30,0.33686027299962146,0.67435349162473,0.217578730153947,2,10,18,0.06666666666666667,0.0053556741295341026,10.506666666666668,44.9,0.0,1644.3045964837956,0.0,medium
NSR-GRID-277,30,0.24205609910516665,0.5830723684158456,0.1211379388525269,0,7,23,0.0,0.004708802134943642,10.506666666666668,44.9,0.0,345.1527218809573,0.0,low
NSR-GRID-278,30,0.38826484444315307,0.7290276999951367,0.2662504708397886,3,15,12,0.1,0.003930884642918215,10.506666666666668,44.9,0.0,1880.6457627118648,0.0,medium
NSR-GRID-279,30,0.35434171476441406,0.6971546333076257,0.2313942115337249,2,12,16,0.06666666666666667,0.00477157336219653,10.506666666666668,44.9,0.0,1933.5431052743068,0.0,medium
NSR-GRID-280,30,0.21687576916729787,0.5605264540275019,0.0943924136233763,0,5,25,0.0,0.004873770913390366,10.506666666666668,44.9,0.0,551.7771186440675,0.0,low
NSR-GRID-281,30,0.19012023503883793,0.5320071869567741,0.0689354340997459,0,5,25,0.0,0.004307887412058233,10.506666666666668,44.9,0.0,9.830544376191485,0.0,low
NSR-GRID-282,30,0.2553275879338438,0.5988193820182885,0.1348209828842487,0,7,23,0.0,0.0040937938896482146,10.506666666666668,44.9,0.0,544.1805084745761,0.0,low
NSR-GRID-283,30,0.32595913599254006,0.6659557357378569,0.2051497018558158,1,7,22,0.03333333333333333,0.004909909249968181,10.506666666666668,44.9,0.0,1443.2267429540152,0.0,low
NSR-GRID-284,30,0.29975928603938384,0.6426729809005308,0.1775091581621622,0,7,23,0.0,0.005078847052850927,10.506666666666668,44.9,0.0,1240.661368934096,0.0,low
NSR-GRID-285,30,0.5721715037203569,0.9130906333694973,0.4502977179514444,6,24,0,0.2,0.003918440783042856,10.506666666666668,44.9,0.0,4076.8478260869583,0.0,medium
NSR-GRID-286,30,0.2549626552170326,0.5992045219607637,0.1339434649489227,0,7,23,0.0,0.003945681610633484,10.506666666666668,44.9,0.0,646.1406505967705,0.0,low
NSR-GRID-287,30,0.6310862179877728,0.9652627396062354,0.5129540929586655,7,23,0,0.23333333333333334,0.007070803204717814,10.506666666666668,44.9,0.0,5187.409658970555,0.0,medium
NSR-GRID-288,30,0.6005040325686508,0.9338294613673732,0.4816377357128874,7,23,0,0.23333333333333334,0.006106292364293897,10.506666666666668,44.9,0.0,4584.157136806437,0.0,medium
NSR-GRID-289,30,0.5215000536642231,0.8609802496303504,0.3997844069576509,5,25,0,0.16666666666666666,0.00421981046872151,10.506666666666668,44.9,0.0,3554.8192413646952,0.0,medium
NSR-GRID-290,30,0.39366096199454204,0.737234392122592,0.2680268842408168,3,16,11,0.1,0.006693145812673118,10.506666666666668,44.9,0.0,2814.9209913154004,0.0,medium
NSR-GRID-291,30,0.2988921345205807,0.6434663126430489,0.1758043547131902,0,7,23,0.0,0.005454695382657385,10.506666666666668,44.9,0.0,1156.1347172209278,0.0,low
NSR-GRID-292,30,0.31882354240991184,0.6580805310298311,0.198581301292895,0,7,23,0.0,0.005187155549095213,10.506666666666668,44.9,0.0,1267.8664971392252,0.0,low
NSR-GRID-293,30,0.4653731711938642,0.8041548056356066,0.3439443790044381,4,26,0,0.13333333333333333,0.004511807667224419,10.506666666666668,44.9,0.0,3216.780885780886,0.0,medium
NSR-GRID-294,30,0.4018855425191713,0.7436738600081709,0.2790842408293442,3,17,10,0.1,0.005076319241180477,10.506666666666668,44.9,0.0,2350.215844100826,0.0,medium
NSR-GRID-295,30,0.2270469737394005,0.568106721789782,0.1065620661635138,0,6,24,0.0,0.004325063682355818,10.506666666666668,44.9,0.0,17.788135593220332,0.0,low
NSR-GRID-296,30,0.2029845450215207,0.545078794862839,0.0836844139819924,0,5,25,0.0,0.005171690321693004,10.506666666666668,44.9,0.0,4.944915254237288,0.0,low
NSR-GRID-297,30,0.175801662656099,0.5207518061794935,0.0532643221286215,0,5,25,0.0,0.004833590198705437,10.506666666666668,44.9,0.0,18.54404913172384,0.0,low
NSR-GRID-298,30,0.21206403768027748,0.5555397021902231,0.0915279030319252,0,5,25,0.0,0.004234967554365255,10.506666666666668,44.9,0.0,45.6852361787757,0.0,low
NSR-GRID-299,30,0.20492138863207074,0.5470459690392977,0.0845953260856742,0,5,25,0.0,0.004480319365619602,10.506666666666668,44.9,0.0,36.84343220338983,0.0,low
NSR-GRID-300,30,0.48005393445817657,0.8207940868466618,0.3583328787398013,5,25,0,0.16666666666666666,0.004262417063626682,10.506666666666668,44.9,0.0,2936.6347525394417,0.0,medium
NSR-GRID-301,30,0.5697880026652931,0.90989379761598,0.4489612051900558,6,24,0,0.2,0.004157940959690451,10.506666666666668,44.9,0.0,3883.0,0.0,medium
NSR-GRID-302,30,0.3415656984536494,0.6818455724889418,0.2210114974854903,2,11,17,0.06666666666666667,0.004769775509735539,10.506666666666668,44.9,0.0,1512.908135896289,0.0,medium
NSR-GRID-303,30,0.21770873079070122,0.5598283694930056,0.0973034054403111,0,5,25,0.0,0.004258063320961473,10.506666666666668,44.9,0.0,270.69852941176475,0.0,low
NSR-GRID-304,30,0.41743486680577213,0.7564101312757899,0.2951065174539925,3,17,10,0.1,0.004800776282240649,10.506666666666668,44.9,0.0,2429.218305504021,0.0,medium
NSR-GRID-305,30,0.5419340793974404,0.87976762819644,0.4210137861466677,5,25,0,0.16666666666666666,0.004580525213863318,10.506666666666668,44.9,0.0,3831.8934679579647,0.0,medium
NSR-GRID-306,30,0.5727535908233335,0.912308676305702,0.4520079029673854,6,24,0,0.2,0.004488722614424257,10.506666666666668,44.9,0.0,4161.52906018137,0.0,medium
NSR-GRID-307,30,0.42172728965341444,0.7588678598738474,0.3009159354175913,3,17,10,0.1,0.005222987629387923,10.506666666666668,44.9,0.0,2240.266488046166,0.0,medium
NSR-GRID-308,30,0.2875380759818358,0.6291583345568499,0.1668024890707087,0,7,23,0.0,0.005170638508782399,10.506666666666668,44.9,0.0,926.4774366371315,0.0,low
NSR-GRID-309,30,0.15619663422942676,0.5045002596279575,0.0320771454219075,0,5,25,0.0,0.006675283364082113,10.506666666666668,44.9,0.0,182.24010717229993,0.0,low
NSR-GRID-310,30,0.18011845774578422,0.516774119183095,0.061469721669346,0,5,25,0.0,0.006177497968346058,10.506666666666668,44.9,0.0,177.70760354419951,0.0,low
NSR-GRID-311,30,0.18381914871508942,0.5203429059401573,0.0649778980785982,0,5,25,0.0,0.006006262802708092,10.506666666666668,44.9,0.0,241.2104720676149,0.0,low
NSR-GRID-312,30,0.25567923922288577,0.5989201587353014,0.1351363206064775,0,7,23,0.0,0.004097599648493566,10.506666666666668,44.9,0.0,490.7259793814433,0.0,low
NSR-GRID-313,30,0.250705608646017,0.5937703074847384,0.131039354816465,0,7,23,0.0,0.004803967509166941,10.506666666666668,44.9,0.0,384.6201566364386,0.0,low
NSR-GRID-314,30,0.152047266319305,0.4948571515767369,0.0316692267618165,0,5,25,0.0,0.004319444584390968,10.506666666666668,44.9,0.0,3.2643725530599617,0.0,low
NSR-GRID-315,30,0.20287202387162268,0.547020061885157,0.0813337504744111,0,5,25,0.0,0.004380096925778008,10.506666666666668,44.9,0.0,0.0,0.0,low
NSR-GRID-316,30,0.1927017755548774,0.536895108059312,0.0713972658050688,0,5,25,0.0,0.004084582099033183,10.506666666666668,44.9,0.0,0.0,0.0,low
NSR-GRID-317,30,0.3943998364936387,0.7364354326514626,0.2717233796575477,3,16,11,0.1,0.0041569367206132175,10.506666666666668,44.9,0.0,1732.014728444308,0.0,medium
NSR-GRID-318,30,0.2199270651560154,0.5615898632918647,0.098249012655527,0,5,25,0.0,0.0046906482849393945,10.506666666666668,44.9,0.0,501.9714003944773,0.0,low
NSR-GRID-319,30,0.2630611322226287,0.6031007557031993,0.143129645424674,0,7,23,0.0,0.004827741829331764,10.506666666666668,44.9,0.0,270.16292372881355,0.0,low
NSR-GRID-320,30,0.5142619182986203,0.8569352455098376,0.3910380114527631,5,25,0,0.16666666666666666,0.00457747984881061,10.506666666666668,44.9,0.0,3551.406952098347,0.0,medium
NSR-GRID-321,30,0.5309994739667401,0.8703868132992193,0.4093097968999689,5,25,0,0.16666666666666666,0.004411677009721861,10.506666666666668,44.9,0.0,3693.339546706208,0.0,medium
NSR-GRID-322,30,0.34986369041609766,0.6939462169199918,0.2275143858190796,2,12,16,0.06666666666666667,0.005040745653130862,10.506666666666668,44.9,0.0,1370.4163135593217,0.0,medium
NSR-GRID-323,30,0.33322447818983414,0.6705210562238715,0.2147014767751965,2,10,18,0.06666666666666667,0.006782518466385847,10.506666666666668,44.9,0.0,1142.2644067796614,0.0,medium
NSR-GRID-324,30,0.3260988347116277,0.6649608642744835,0.2063194019260097,1,8,21,0.03333333333333333,0.005326774699094769,10.506666666666668,44.9,0.0,1288.129872881356,0.0,low
NSR-GRID-325,30,0.2580641055033742,0.6022734150740356,0.1368559503384221,0,7,23,0.0,0.004051080088831956,10.506666666666668,44.9,0.0,540.2418979029866,0.0,low
NSR-GRID-326,30,0.23921338101988004,0.5771256062195825,0.1216188758197879,0,6,24,0.0,0.006989294188291491,10.506666666666668,44.9,0.0,103.9375,0.0,low
NSR-GRID-327,30,0.24811787627015905,0.5932679149653056,0.1273157070185677,0,7,23,0.0,0.004100435494905292,10.506666666666668,44.9,0.0,422.16461864406796,0.0,low
NSR-GRID-328,30,0.2608275028300515,0.6018468839709931,0.1416611063799219,0,7,23,0.0,0.005340227566346943,10.506666666666668,44.9,0.0,503.81059322033923,0.0,low
NSR-GRID-329,30,0.19882842428918454,0.5420084202768959,0.0782247020092505,0,5,25,0.0,0.004213571853284145,10.506666666666668,44.9,0.0,0.29237288135593226,0.0,low
NSR-GRID-330,30,0.1903815494670443,0.5352853607907283,0.0687804488824262,0,5,25,0.0,0.004144962004781421,10.506666666666668,44.9,0.0,0.05509641873278229,0.0,low
NSR-GRID-331,30,0.19794047496870484,0.5424780650228249,0.0753007992477452,0,5,25,0.0,0.004936332341599657,10.506666666666668,44.9,0.0,0.0,0.0,low
NSR-GRID-332,30,0.3566695370880615,0.6941063531466849,0.2375641196511459,2,12,16,0.06666666666666667,0.006046927974313681,10.506666666666668,44.9,0.0,1330.8183565593472,0.0,medium
NSR-GRID-333,30,0.2115892337010882,0.5533029203730166,0.091744066391486,0,5,25,0.0,0.004622715014141596,10.506666666666668,44.9,0.0,46.937684210526335,0.0,low
NSR-GRID-334,30,0.3757583434471578,0.7164463203884295,0.2557891460180603,3,11,16,0.1,0.004844533344714661,10.506666666666668,44.9,0.0,1327.893880074181,0.0,medium
NSR-GRID-335,30,0.33499206052270036,0.6763006170865755,0.2140681562113559,2,10,18,0.06666666666666667,0.004719997230898674,10.506666666666668,44.9,0.0,1192.8685349268494,0.0,medium
NSR-GRID-336,30,0.475025197106991,0.8141029609198498,0.3541767602777842,4,26,0,0.13333333333333333,0.0045420373227640694,10.506666666666668,44.9,0.0,3263.393570987016,0.0,medium
NSR-GRID-337,30,0.3119521053314561,0.6528031595151055,0.1907682656011224,0,7,23,0.0,0.004894590842594516,10.506666666666668,44.9,0.0,1240.7304759942297,0.0,low
NSR-GRID-338,30,0.22253508899410762,0.5657120018717855,0.1009975506712804,0,5,25,0.0,0.0047339388974910095,10.506666666666668,44.9,0.0,592.8773701566364,0.0,low
NSR-GRID-339,30,0.29254634427803866,0.6324958100822732,0.1720588535737864,0,7,23,0.0,0.0050462128757865765,10.506666666666668,44.9,0.0,930.0867504636303,0.0,low
NSR-GRID-340,30,0.2783057762423636,0.6166253461835992,0.1601784441686815,0,7,23,0.0,0.00627593990830756,10.506666666666668,44.9,0.0,583.1533388293487,0.0,low
NSR-GRID-341,30,0.3840184288086352,0.7202924730484908,0.2640998836019244,3,15,12,0.1,0.005331906604127219,10.506666666666668,44.9,0.0,2180.2058096415326,0.0,medium
NSR-GRID-342,30,0.3061387678286539,0.649146451830527,0.1846578881350624,0,7,23,0.0,0.005311403127058823,10.506666666666668,44.9,0.0,1070.0778899649702,0.0,low
NSR-GRID-343,30,0.25460780043948916,0.5979335764040424,0.1341685319945377,0,7,23,0.0,0.0041581070337713905,10.506666666666668,44.9,0.0,474.1240725474032,0.0,low
